phi0,omega,M,Q,R_eff,C_eff
0.1137,0.812328538,0.618071976,0.727371881,16.30768916,0.037900647
0.114,0.812196159,0.618559265,0.727973287,16.28343394,0.037987028
0.1143,0.812063842,0.619044837,0.728572671,16.25900729,0.038073963
0.1146,0.811931586,0.619528698,0.729170042,16.23518255,0.038159639
0.1149,0.811799392,0.620010854,0.729765407,16.21132476,0.038245539
0.1152,0.811667259,0.620491312,0.730358772,16.18730003,0.038331983
0.1155,0.811535189,0.620970079,0.730950146,16.16343805,0.038418193
0.1158,0.81140318,0.621447161,0.731539536,16.13997865,0.038503593
0.1161,0.811271232,0.621922563,0.732126948,16.11635675,0.038589526
0.1164,0.811139346,0.622396294,0.73271239,16.09257061,0.038676002
0.1167,0.811007522,0.622868358,0.73329587,16.06936622,0.038761227
0.117,0.81087576,0.623338763,0.733877393,16.04614773,0.03884663
0.1173,0.810744059,0.623807514,0.734456967,16.02276946,0.038932565
0.1176,0.81061242,0.624274617,0.735034599,15.99945796,0.039018485
0.1179,0.810480842,0.624740079,0.735610296,15.9766431,0.039103338
0.1182,0.810349326,0.625203906,0.736184065,15.95367291,0.039188713
0.1185,0.810217872,0.625666104,0.736755912,15.93054573,0.039274618
0.1188,0.81008648,0.626126679,0.737325845,15.90781294,0.039359696
0.1191,0.809955149,0.626585638,0.737893871,15.88525068,0.039444492
0.1194,0.80982388,0.627042985,0.738459995,15.86253588,0.039529807
