phi0,omega,M,Q,R_eff,C_eff
0.6804,0.934209732,0.52893633,0.434113086,6.166299921,0.08577856
0.6807,0.934255877,0.52893417,0.434110769,6.168229429,0.085751377
0.681,0.93430191,0.528932356,0.434108824,6.170155616,0.085724314
0.6813,0.934347829,0.528930887,0.434107248,6.17207848,0.085697369
0.6816,0.934393636,0.528929763,0.434106043,6.17399802,0.085670543
0.6819,0.93443933,0.528928983,0.434105207,6.175914234,0.085643836
0.6822,0.934484911,0.528928548,0.43410474,6.177827119,0.085617247
0.6825,0.934530379,0.528928457,0.434104642,6.179736675,0.085590776
0.6828,0.934575734,0.528928709,0.434104913,6.181642898,0.085564423
0.6831,0.934620975,0.528929304,0.434105551,6.183545788,0.085538188
0.6834,0.934666104,0.528930243,0.434106557,6.185445342,0.085512071
0.6837,0.934711119,0.528931523,0.43410793,6.18734156,0.085486072
0.684,0.934756021,0.528933146,0.434109669,6.189234438,0.085460189
0.6843,0.934800809,0.52893511,0.434111775,6.191123977,0.085434424
0.6846,0.934845484,0.528937416,0.434114247,6.193010173,0.085408776
0.6849,0.934890046,0.528940063,0.434117084,6.194893026,0.085383244
0.6852,0.934934494,0.52894305,0.434120285,6.196772534,0.085357829
0.6855,0.934978828,0.528946378,0.434123852,6.198648696,0.08533253
0.6858,0.935023049,0.528950045,0.434127782,6.20052151,0.085307348
0.6861,0.935067157,0.528954052,0.434132076,6.202390975,0.085282281
0.6864,0.93511115,0.528958399,0.434136734,6.20425709,0.085257331
0.6867,0.93515503,0.528963084,0.434141754,6.206119852,0.085232496
0.687,0.935198796,0.528968107,0.434147137,6.207979262,0.085207776
0.6873,0.935242448,0.528973469,0.434152881,6.209835317,0.085183172
0.6876,0.935285987,0.528979168,0.434158987,6.211688017,0.085158683
0.6879,0.935329411,0.528985204,0.434165454,6.21353736,0.085134308
0.6882,0.935372722,0.528991577,0.434172282,6.215383345,0.085110048
0.6885,0.935415918,0.528998287,0.43417947,6.217225971,0.085085903
0.6888,0.935459001,0.529005333,0.434187017,6.219065237,0.085061872
0.6891,0.935501969,0.529012715,0.434194924,6.220901142,0.085037956
0.6894,0.935544823,0.529020432,0.43420319,6.222733686,0.085014153
0.6897,0.935587563,0.529028484,0.434211814,6.224562866,0.084990464
0.69,0.935630189,0.529036871,0.434220796,6.226388683,0.084966888
0.6903,0.935672701,0.529045592,0.434230136,6.228211134,0.084943426
0.6906,0.935715099,0.529054646,0.434239833,6.230030221,0.084920077
0.6909,0.935757382,0.529064035,0.434249886,6.231845941,0.084896841
0.6912,0.935799551,0.529073756,0.434260296,6.233658293,0.084873718
0.6915,0.935841605,0.52908381,0.434271061,6.235467278,0.084850707
0.6918,0.935883545,0.529094196,0.434282182,6.237272894,0.084827809
0.6921,0.935925371,0.529104914,0.434293657,6.239075141,0.084805024
0.6924,0.935967082,0.529115963,0.434305487,6.240874018,0.08478235
0.6927,0.936008679,0.529127344,0.434317671,6.242715442,0.084759164
0.693,0.936050161,0.529139055,0.434330208,6.244647506,0.084734816
0.6933,0.936091528,0.529151097,0.434343099,6.246575851,0.084710585
0.6936,0.936132781,0.529163469,0.434356341,6.248500478,0.084686473
0.6939,0.93617392,0.529176169,0.434369936,6.250421385,0.084662479
0.6942,0.936214944,0.5291892,0.434383883,6.252338573,0.084638603
0.6945,0.936255853,0.529202558,0.43439818,6.254252042,0.084614844
0.6948,0.936296647,0.529216245,0.434412829,6.256161792,0.084591202
0.6951,0.936337327,0.52923026,0.434427827,6.258067823,0.084567677
0.6954,0.936377892,0.529244602,0.434443176,6.259970135,0.08454427
0.6957,0.936418342,0.529259272,0.434458874,6.261868729,0.084520978
0.696,0.936458678,0.529274268,0.43447492,6.263763603,0.084497804
0.6963,0.936498898,0.52928959,0.434491315,6.265654759,0.084474745
0.6966,0.936539004,0.529305238,0.434508058,6.267542197,0.084451803
0.6969,0.936578995,0.529321212,0.434525148,6.269425917,0.084428976
0.6972,0.936618871,0.52933751,0.434542585,6.271305919,0.084406265
0.6975,0.936658632,0.529354133,0.434560369,6.273182203,0.084383669
0.6978,0.936698278,0.52937108,0.434578499,6.275054771,0.084361189
0.6981,0.93673781,0.529388351,0.434596974,6.276923622,0.084338823
0.6984,0.936777226,0.529405945,0.434615795,6.278788756,0.084316572
0.6987,0.936816527,0.529423862,0.43463496,6.280650175,0.084294436
0.699,0.936855714,0.529442102,0.434654469,6.282507878,0.084272414
0.6993,0.936894785,0.529460664,0.434674321,6.284361867,0.084250505
0.6996,0.936933741,0.529479547,0.434694517,6.286212141,0.084228711
0.6999,0.936972583,0.529498751,0.434715056,6.288058701,0.084207031
0.7002,0.937011309,0.529518276,0.434735936,6.289901549,0.084185463
0.7005,0.93704992,0.529538122,0.434757159,6.291740683,0.084164009
0.7008,0.937088416,0.529558287,0.434778722,6.293576106,0.084142668
0.7011,0.937126797,0.529578772,0.434800627,6.295407818,0.08412144
0.7014,0.937165063,0.529599576,0.434822871,6.297235819,0.084100325
0.7017,0.937203214,0.529620698,0.434845456,6.299060111,0.084079321
0.702,0.93724125,0.529642139,0.434868379,6.300880694,0.08405843
0.7023,0.93727917,0.529663898,0.434891642,6.302697569,0.084037651
0.7026,0.937316976,0.529685973,0.434915242,6.304510736,0.084016983
0.7029,0.937354666,0.529708366,0.434939181,6.306320197,0.083996427
0.7032,0.937392241,0.529731075,0.434963456,6.308125953,0.083975983
0.7035,0.937429701,0.5297541,0.434988069,6.309928004,0.083955649
0.7038,0.937467046,0.52977744,0.435013017,6.311726351,0.083935426
0.7041,0.937504276,0.529801096,0.435038302,6.313520996,0.083915314
0.7044,0.93754139,0.529825066,0.435063922,6.31531194,0.083895312
0.7047,0.937578389,0.52984935,0.435089877,6.317099182,0.083875421
0.705,0.937615273,0.529873949,0.435116166,6.318882726,0.083855639
0.7053,0.937652042,0.52989886,0.435142788,6.320662571,0.083835967
0.7056,0.937688696,0.529924084,0.435169744,6.322438719,0.083816405
0.7059,0.937725235,0.529949621,0.435197033,6.324211171,0.083796952
0.7062,0.937761658,0.52997547,0.435224654,6.325979928,0.083777609
0.7065,0.937797966,0.53000163,0.435252607,6.327744991,0.083758374
0.7068,0.937834159,0.530028101,0.435280891,6.329562784,0.083738501
0.7071,0.937870237,0.530054883,0.435309506,6.331456424,0.083717686
0.7074,0.937906199,0.530081975,0.435338451,6.333346014,0.083696986
0.7077,0.937942047,0.530109376,0.435367726,6.335231554,0.083676401
0.708,0.937977779,0.530137087,0.43539733,6.337113048,0.08365593
0.7083,0.938013396,0.530165107,0.435427263,6.338990497,0.083635574
0.7086,0.938048898,0.530193434,0.435457524,6.340863902,0.083615331
0.7089,0.938084284,0.53022207,0.435488112,6.342733267,0.083595202
0.7092,0.938119556,0.530251013,0.435519028,6.344598592,0.083575187
0.7095,0.938154712,0.530280263,0.435550271,6.34645988,0.083555285
0.7098,0.938189754,0.530309819,0.435581839,6.348317133,0.083535496
0.7101,0.93822468,0.530339681,0.435613733,6.350170353,0.08351582
0.7104,0.938259491,0.530369849,0.435645953,6.352019542,0.083496256
