phi0,omega,M,Q,R_eff,C_eff
0.37575,0.51851,0.39472,0.66866,12.77848,0.03089
0.3765,0.51841,0.39431,0.66787,12.76198,0.0309
0.37725,0.5183,0.3939,0.66707,12.74539,0.03091
0.378,0.5182,0.39349,0.66628,12.72873,0.03091
0.37875,0.51809,0.39308,0.66549,12.71197,0.03092
0.3795,0.51798,0.39268,0.6647,12.69522,0.03093
0.38025,0.51788,0.39227,0.66392,12.67897,0.03094
0.381,0.51777,0.39186,0.66313,12.66263,0.03095
0.38175,0.51767,0.39146,0.66235,12.64622,0.03095
0.3825,0.51756,0.39105,0.66156,12.62972,0.03096
0.38325,0.51745,0.39065,0.66078,12.61314,0.03097
0.384,0.51735,0.39024,0.66,12.59711,0.03098
0.38475,0.51724,0.38984,0.65922,12.58103,0.03099
0.3855,0.51714,0.38944,0.65844,12.56488,0.03099
0.38625,0.51703,0.38904,0.65766,12.54864,0.031
0.387,0.51692,0.38864,0.65688,12.53232,0.03101
0.38775,0.51682,0.38824,0.65611,12.5164,0.03102
0.3885,0.51671,0.38784,0.65533,12.50057,0.03103
0.38925,0.5166,0.38744,0.65456,12.48467,0.03103
0.39,0.5165,0.38704,0.65379,12.4687,0.03104
0.39075,0.51639,0.38664,0.65302,12.45264,0.03105
0.3915,0.51628,0.38625,0.65225,12.43678,0.03106
0.39225,0.51617,0.38585,0.65148,12.42122,0.03106
0.393,0.51607,0.38546,0.65071,12.40558,0.03107
0.39375,0.51596,0.38506,0.64995,12.38987,0.03108
0.3945,0.51585,0.38467,0.64918,12.37408,0.03109
0.39525,0.51574,0.38427,0.64842,12.35823,0.03109
0.396,0.51564,0.38388,0.64766,12.34293,0.0311
0.39675,0.51553,0.38349,0.6469,12.32756,0.03111
0.3975,0.51542,0.3831,0.64614,12.31211,0.03112
0.39825,0.51531,0.38271,0.64538,12.29659,0.03112
0.399,0.5152,0.38232,0.64462,12.28099,0.03113
0.39975,0.5151,0.38193,0.64386,12.26567,0.03114
0.4005,0.51499,0.38154,0.64311,12.25057,0.03114
0.40125,0.51488,0.38115,0.64235,12.23539,0.03115
0.402,0.51477,0.38077,0.6416,12.22014,0.03116
0.40275,0.51466,0.38038,0.64085,12.20482,0.03117
0.4035,0.51455,0.38,0.6401,12.18942,0.03117
0.40425,0.51444,0.37961,0.63935,12.17458,0.03118
0.405,0.51433,0.37923,0.6386,12.15967,0.03119
0.40575,0.51423,0.37884,0.63786,12.1447,0.03119
0.4065,0.51412,0.37846,0.63711,12.12965,0.0312
0.40725,0.51401,0.37808,0.63637,12.11453,0.03121
0.408,0.5139,0.3777,0.63562,12.09956,0.03122
0.40875,0.51379,0.37732,0.63488,12.08492,0.03122
0.4095,0.51368,0.37694,0.63414,12.07022,0.03123
0.41025,0.51357,0.37656,0.6334,12.05545,0.03124
0.411,0.51346,0.37618,0.63266,12.04061,0.03124
0.41175,0.51335,0.3758,0.63192,12.0257,0.03125
0.4125,0.51324,0.37542,0.63119,12.0111,0.03126
0.41325,0.51313,0.37505,0.63045,11.99667,0.03126
