phi0,omega,M,Q,R_eff,C_eff
0.247,0.948495655,0.213403726,0.200599848,7.549014356,0.028269085
0.248,0.948156891,0.212955581,0.200126864,7.529588447,0.0282825
0.249,0.947817556,0.212508919,0.199655277,7.509966452,0.02829692
0.25,0.947477646,0.212063738,0.199185085,7.490145469,0.028312366
0.251,0.947137157,0.211620037,0.19871629,7.470122569,0.028328857
0.252,0.946796082,0.211177814,0.19824889,7.449894793,0.028346416
0.253,0.946454419,0.21073707,0.197782885,7.43078083,0.028360017
0.254,0.946112161,0.210297802,0.197318273,7.412055026,0.028372402
0.255,0.945769304,0.209860008,0.196855055,7.393144177,0.028385759
0.256,0.945425844,0.209423687,0.196393228,7.374045596,0.028400107
0.257,0.945081776,0.208988838,0.195932792,7.354756576,0.028415466
0.258,0.944737095,0.208555458,0.195473746,7.335274377,0.028431855
0.259,0.944391797,0.208123546,0.195016088,7.316353213,0.02844635
0.26,0.944045878,0.207693099,0.194559816,7.298347653,0.028457551
0.261,0.943699332,0.207264116,0.19410493,7.279824025,0.028471034
0.262,0.943352157,0.206836593,0.193651427,7.261553502,0.028483794
0.263,0.943004346,0.20641053,0.193199306,7.243105281,0.028497519
0.264,0.942655896,0.205985923,0.192748566,7.224476857,0.028512227
0.265,0.942306803,0.205562771,0.192299203,7.205660386,0.028527957
0.266,0.941957063,0.205141069,0.191851216,7.188195092,0.028538606
0.267,0.941606671,0.204720817,0.191404604,7.170762358,0.02854938
0.268,0.941255623,0.204302011,0.190959364,7.153164401,0.028561068
0.269,0.940903915,0.203884649,0.190515493,7.135398925,0.028573686
0.27,0.940551543,0.203468727,0.19007299,7.117463608,0.028587252
0.271,0.940198502,0.203054243,0.189631852,7.099356108,0.028601783
0.272,0.93984479,0.202641194,0.189192076,7.081312038,0.028616335
0.273,0.939490401,0.202229577,0.188753661,7.064636942,0.028625615
0.274,0.939135333,0.201819389,0.188316603,7.047807721,0.028635768
0.275,0.93877958,0.201410626,0.1878809,7.03082227,0.02864681
0.276,0.93842314,0.201003286,0.187446549,7.013678463,0.028658754
0.277,0.938066007,0.200597365,0.187013548,6.996374154,0.028671618
0.278,0.93770818,0.200192859,0.186581893,6.978907176,0.028685417
0.279,0.937349653,0.199789767,0.186151582,6.961491168,0.028699278
0.28,0.936990422,0.199388083,0.185722612,6.945436787,0.028707782
0.281,0.936630486,0.198987806,0.18529498,6.929233945,0.028717144
0.282,0.936269838,0.19858893,0.184868683,6.912501286,0.028728954
0.283,0.935908477,0.198191453,0.184443717,6.895614281,0.028741668
0.284,0.935546398,0.197795371,0.18402008,6.878570886,0.0287553
0.285,0.935183597,0.197400681,0.183597768,6.862948607,0.028763246
0.286,0.934820071,0.197007378,0.183176779,6.84599387,0.028777031
